cell_angle	gene_angle	expression
-1.8556927780960852	-0.47090935707092285	0.16282365
-1.8556927780960852	-0.4109535217285156	0.20519337
-1.8556927780960852	-0.34644317626953125	0.24616292
-1.8556927780960852	-0.2832071781158447	0.23564598
-1.8556927780960852	-0.21805453300476074	0.30094302
-1.8556927780960852	-0.1574387550354004	0.3744592
-1.8556927780960852	-0.08918452262878418	0.2671144
-1.8556927780960852	-0.028408050537109375	0.33887577
-1.8556927780960852	0.024336814880371094	0.3250073
-1.8556927780960852	0.09090685844421387	0.48229745
-1.8556927780960852	0.15960693359375	0.37970874
-1.8556927780960852	0.22107338905334473	0.3397985
-1.8556927780960852	0.2856314182281494	0.45539698
-1.8556927780960852	0.3498544692993164	0.46611065
-1.8556927780960852	0.4086422920227051	0.4121409
-1.8556927780960852	0.47290992736816406	0.4386442
-1.8556927780960852	0.5360541343688965	0.5174281
-1.8556927780960852	0.5956895351409912	0.6169934
-1.8556927780960852	0.6555202007293701	0.55135256
-1.8556927780960852	0.7196800708770752	0.54526556
-1.8556927780960852	0.7912805080413818	0.611992
-1.8556927780960852	0.84893798828125	0.5787096
-1.8556927780960852	0.9053328037261963	0.6105453
-1.8556927780960852	0.9757659435272217	0.6862509
-1.8556927780960852	1.0212981700897217	0.5724289
-1.8556927780960852	1.099482774734497	0.57832366
-1.8556927780960852	1.1618053913116455	0.6140127
-1.8556927780960852	1.226590871810913	0.52941877
-1.8556927780960852	1.294706106185913	0.49710065
-1.8556927780960852	1.3497602939605713	0.5897737
-1.8556927780960852	1.414992094039917	0.5334216
-1.8556927780960852	1.4737060070037842	0.48596457
-1.8556927780960852	1.542611837387085	0.4553186
-1.8556927780960852	1.6040899753570557	0.451657
-1.8556927780960852	1.6686322689056396	0.35491094
-1.8556927780960852	1.728276014328003	0.45238712
-1.8556927780960852	1.7889163494110107	0.24689503
-1.8556927780960852	1.853238821029663	0.2693521
-1.8556927780960852	1.9198367595672607	0.2652063
-1.8556927780960852	1.980355978012085	0.1908399
-1.8556927780960852	2.0421578884124756	0.15284683
-1.8556927780960852	2.1045191287994385	0.08312802
-1.8556927780960852	2.1704089641571045	0.06967411
-1.8556927780960852	2.2266242504119873	0.04296275
-1.8556927780960852	2.297947645187378	0.0209201
-1.8556927780960852	2.358506441116333	-0.09849074
-1.8556927780960852	2.4147870540618896	-0.069989
-1.8556927780960852	2.4859201908111572	-0.1857984
-1.8556927780960852	2.5432288646698	-0.25743186
-1.8556927780960852	2.606581449508667	-0.13378455
-1.8556927780960852	2.670215368270874	-0.22744793
-1.8556927780960852	2.731062650680542	-0.23040071
-1.8556927780960852	2.7927157878875732	-0.40643263
-1.8556927780960852	2.8619792461395264	-0.512678
-1.8556927780960852	2.922391653060913	-0.45757866
-1.8556927780960852	2.9931423664093018	-0.44141254
-1.8556927780960852	3.0448696613311768	-0.43498653
-1.8556927780960852	3.10886549949646	-0.57971925
-1.7918936915479835	-3.109478712081909	-0.69566745
-1.7918936915479835	-3.0473597049713135	-0.6328733
-1.7918936915479835	-2.985633373260498	-0.6129143
-1.7918936915479835	-2.9224565029144287	-0.616788
-1.7918936915479835	-2.856133222579956	-0.6267048
-1.7918936915479835	-2.797699213027954	-0.5898474
-1.7918936915479835	-2.7291858196258545	-0.5891958
-1.7918936915479835	-2.6618740558624268	-0.65410656
-1.7918936915479835	-2.602829933166504	-0.62682545
-1.7918936915479835	-2.5442583560943604	-0.64142495
-1.7918936915479835	-2.4804086685180664	-0.7022026
-1.7918936915479835	-2.415600299835205	-0.59412026
-1.7918936915479835	-2.3584494590759277	-0.6056331
-1.7918936915479835	-2.2947964668273926	-0.6918583
-1.7918936915479835	-2.2297050952911377	-0.42943278
-1.7918936915479835	-2.168456792831421	-0.5166891
-1.7918936915479835	-2.101581573486328	-0.5013939
-1.7918936915479835	-2.0458967685699463	-0.44156587
-1.7918936915479835	-1.9777483940124512	-0.45237032
-1.7918936915479835	-1.9128226041793823	-0.4404848
-1.7918936915479835	-1.8519814014434814	-0.5163734
-1.7918936915479835	-1.7941845655441284	-0.49561664
-1.7918936915479835	-1.7273229360580444	-0.30000138
-1.7918936915479835	-1.6651979684829712	-0.31051117
-1.7918936915479835	-1.6075050830841064	-0.3177226
-1.7918936915479835	-1.5443035364151	-0.23680109
-1.7918936915479835	-1.4727277755737305	-0.34393242
-1.7918936915479835	-1.4139424562454224	-0.21424635
-1.7918936915479835	-1.3455209732055664	-0.21230426
-1.7918936915479835	-1.2895607948303223	-0.13911828
-1.7918936915479835	-1.221773386001587	-0.112840384
-1.7918936915479835	-1.164669156074524	-0.11550474
-1.7918936915479835	-1.099971055984497	-0.07922954
-1.7918936915479835	-1.0343983173370361	-0.0679251
-1.7918936915479835	-0.9739236831665039	-0.08966173
-1.7918936915479835	-0.9119856357574463	-0.03902972
-1.7918936915479835	-0.8440308570861816	0.017935876
-1.7918936915479835	-0.7903368473052979	0.017859219
-1.7918936915479835	-0.7244436740875244	0.02910898
-1.7918936915479835	-0.6612889766693115	0.09942527
-1.7918936915479835	-0.595792293548584	-0.0019034501
-1.7918936915479835	-0.5361325740814209	0.13509731
-1.7918936915479835	-0.47090935707092285	0.08113677
-1.7918936915479835	-0.4109535217285156	0.17873688
-1.7918936915479835	-0.34644317626953125	0.21116196
-1.7918936915479835	-0.2832071781158447	0.21424876
-1.7918936915479835	-0.21805453300476074	0.24558406
-1.7918936915479835	-0.1574387550354004	0.30462378
-1.7918936915479835	-0.08918452262878418	0.21637785
-1.7918936915479835	-0.028408050537109375	0.25506797
-1.7918936915479835	0.024336814880371094	0.28208295
-1.7918936915479835	0.09090685844421387	0.4203171
-1.7918936915479835	0.15960693359375	0.35859224
-1.7918936915479835	0.22107338905334473	0.30682722
-1.7918936915479835	0.2856314182281494	0.40423265
-1.7918936915479835	0.3498544692993164	0.40610868
-1.7918936915479835	0.4086422920227051	0.39329293
-1.7918936915479835	0.47290992736816406	0.40916622
-1.7918936915479835	0.5360541343688965	0.46586293
-1.7918936915479835	0.5956895351409912	0.5855748
-1.7918936915479835	0.6555202007293701	0.49623042
-1.7918936915479835	0.7196800708770752	0.50867647
-1.7918936915479835	0.7912805080413818	0.6000392
-1.7918936915479835	0.84893798828125	0.5185542
-1.7918936915479835	0.9053328037261963	0.525055
-1.7918936915479835	0.9757659435272217	0.6195191
-1.7918936915479835	1.0212981700897217	0.4812281
-1.7918936915479835	1.099482774734497	0.51084286
-1.7918936915479835	1.1618053913116455	0.56376547
-1.7918936915479835	1.226590871810913	0.48916462
-1.7918936915479835	1.294706106185913	0.50022286
-1.7918936915479835	1.3497602939605713	0.52749395
-1.7918936915479835	1.414992094039917	0.46750924
-1.7918936915479835	1.4737060070037842	0.45474884
-1.7918936915479835	1.542611837387085	0.4169263
-1.7918936915479835	1.6040899753570557	0.42557666
-1.7918936915479835	1.6686322689056396	0.31832972
-1.7918936915479835	1.728276014328003	0.3965068
-1.7918936915479835	1.7889163494110107	0.25538707
-1.7918936915479835	1.853238821029663	0.27372348
-1.7918936915479835	1.9198367595672607	0.26160645
-1.7918936915479835	1.980355978012085	0.2087999
-1.7918936915479835	2.0421578884124756	0.17126529
-1.7918936915479835	2.1045191287994385	0.11230765
-1.7918936915479835	2.1704089641571045	0.08369305
-1.7918936915479835	2.2266242504119873	0.054195076
-1.7918936915479835	2.297947645187378	0.02190847
-1.7918936915479835	2.358506441116333	-0.07539511
-1.7918936915479835	2.4147870540618896	-0.06993097
-1.7918936915479835	2.4859201908111572	-0.17281625
-1.7918936915479835	2.5432288646698	-0.23255625
-1.7918936915479835	2.606581449508667	-0.12635665
-1.7918936915479835	2.670215368270874	-0.21803811
-1.7918936915479835	2.731062650680542	-0.24406454
-1.7918936915479835	2.7927157878875732	-0.3348002
-1.7918936915479835	2.8619792461395264	-0.48228306
-1.7918936915479835	2.922391653060913	-0.460488
-1.7918936915479835	2.9931423664093018	-0.44713986
-1.7918936915479835	3.0448696613311768	-0.42060694
-1.7918936915479835	3.10886549949646	-0.55794185
-1.7264543640845018	-3.109478712081909	-0.71582025
-1.7264543640845018	-3.0473597049713135	-0.6417124
-1.7264543640845018	-2.985633373260498	-0.60060996
-1.7264543640845018	-2.9224565029144287	-0.6440053
-1.7264543640845018	-2.856133222579956	-0.63859963
-1.7264543640845018	-2.797699213027954	-0.6503992
-1.7264543640845018	-2.7291858196258545	-0.6128615
-1.7264543640845018	-2.6618740558624268	-0.65261626
-1.7264543640845018	-2.602829933166504	-0.67513305
-1.7264543640845018	-2.5442583560943604	-0.6841838
-1.7264543640845018	-2.4804086685180664	-0.7341733
-1.7264543640845018	-2.415600299835205	-0.6526178
-1.7264543640845018	-2.3584494590759277	-0.6789894
-1.7264543640845018	-2.2947964668273926	-0.72850287
-1.7264543640845018	-2.2297050952911377	-0.4551165
-1.7264543640845018	-2.168456792831421	-0.56023395
-1.7264543640845018	-2.101581573486328	-0.5978892
-1.7264543640845018	-2.0458967685699463	-0.49308962
-1.7264543640845018	-1.9777483940124512	-0.5189896
-1.7264543640845018	-1.9128226041793823	-0.49631795
-1.7264543640845018	-1.8519814014434814	-0.5742961
-1.7264543640845018	-1.7941845655441284	-0.52495503
-1.7264543640845018	-1.7273229360580444	-0.3763582
-1.7264543640845018	-1.6651979684829712	-0.3463573
-1.7264543640845018	-1.6075050830841064	-0.3797474
-1.7264543640845018	-1.5443035364151	-0.30617434
-1.7264543640845018	-1.4727277755737305	-0.3675181
-1.7264543640845018	-1.4139424562454224	-0.28067258
-1.7264543640845018	-1.3455209732055664	-0.27417234
-1.7264543640845018	-1.2895607948303223	-0.22441472
-1.7264543640845018	-1.221773386001587	-0.14958778
-1.7264543640845018	-1.164669156074524	-0.16934179
-1.7264543640845018	-1.099971055984497	-0.12282749
-1.7264543640845018	-1.0343983173370361	-0.09641857
-1.7264543640845018	-0.9739236831665039	-0.14360613
-1.7264543640845018	-0.9119856357574463	-0.10568654
-1.7264543640845018	-0.8440308570861816	-0.011796731
-1.7264543640845018	-0.7903368473052979	-0.0014615762
-1.7264543640845018	-0.7244436740875244	-0.00022058816
-1.7264543640845018	-0.6612889766693115	0.023261353
-1.7264543640845018	-0.595792293548584	-0.033860035
-1.7264543640845018	-0.5361325740814209	0.05996739
-1.7264543640845018	-0.47090935707092285	0.029184965
-1.7264543640845018	-0.4109535217285156	0.13702475
-1.7264543640845018	-0.34644317626953125	0.19634344
-1.7264543640845018	-0.2832071781158447	0.16744663
-1.7264543640845018	-0.21805453300476074	0.16938306
-1.7264543640845018	-0.1574387550354004	0.2192347
-1.7264543640845018	-0.08918452262878418	0.14140435
-1.7264543640845018	-0.028408050537109375	0.19154851
-1.7264543640845018	0.024336814880371094	0.24036573
-1.7264543640845018	0.09090685844421387	0.34797826
-1.7264543640845018	0.15960693359375	0.32762885
-1.7264543640845018	0.22107338905334473	0.27052405
-1.7264543640845018	0.2856314182281494	0.2926172
-1.7264543640845018	0.3498544692993164	0.31181765
-1.7264543640845018	0.4086422920227051	0.3324976
-1.7264543640845018	0.47290992736816406	0.36318058
-1.7264543640845018	0.5360541343688965	0.37181807
-1.7264543640845018	0.5956895351409912	0.50204116
-1.7264543640845018	0.6555202007293701	0.42685533
-1.7264543640845018	0.7196800708770752	0.42558578
-1.7264543640845018	0.7912805080413818	0.54520583
-1.7264543640845018	0.84893798828125	0.44711688
-1.7264543640845018	0.9053328037261963	0.45521522
-1.7264543640845018	0.9757659435272217	0.52082425
-1.7264543640845018	1.0212981700897217	0.3820774
-1.7264543640845018	1.099482774734497	0.42137352
-1.7264543640845018	1.1618053913116455	0.48184493
-1.7264543640845018	1.226590871810913	0.43514404
-1.7264543640845018	1.294706106185913	0.4387581
-1.7264543640845018	1.3497602939605713	0.41457018
-1.7264543640845018	1.414992094039917	0.37124875
-1.7264543640845018	1.4737060070037842	0.39071268
-1.7264543640845018	1.542611837387085	0.33119953
-1.7264543640845018	1.6040899753570557	0.35800102
-1.7264543640845018	1.6686322689056396	0.24638475
-1.7264543640845018	1.728276014328003	0.31282097
-1.7264543640845018	1.7889163494110107	0.21189544
-1.7264543640845018	1.853238821029663	0.23762408
-1.7264543640845018	1.9198367595672607	0.21485308
-1.7264543640845018	1.980355978012085	0.17113592
-1.7264543640845018	2.0421578884124756	0.13374554
-1.7264543640845018	2.1045191287994385	0.09933103
-1.7264543640845018	2.1704089641571045	0.060850017
-1.7264543640845018	2.2266242504119873	0.016289106
-1.7264543640845018	2.297947645187378	-0.005769859
-1.7264543640845018	2.358506441116333	-0.081053115
-1.7264543640845018	2.4147870540618896	-0.11076175
-1.7264543640845018	2.4859201908111572	-0.2064115
-1.7264543640845018	2.5432288646698	-0.24313392
-1.7264543640845018	2.606581449508667	-0.15918885
-1.7264543640845018	2.670215368270874	-0.25782245
-1.7264543640845018	2.731062650680542	-0.3162551
-1.7264543640845018	2.7927157878875732	-0.33587006
-1.7264543640845018	2.8619792461395264	-0.47618648
-1.7264543640845018	2.922391653060913	-0.49951568
-1.7264543640845018	2.9931423664093018	-0.46022373
-1.7264543640845018	3.0448696613311768	-0.42186868
-1.7264543640845018	3.10886549949646	-0.5623716
-1.6646056435607197	-3.109478712081909	-0.6909687
-1.6646056435607197	-3.0473597049713135	-0.5815532
-1.6646056435607197	-2.985633373260498	-0.5786689
-1.6646056435607197	-2.9224565029144287	-0.62765604
-1.6646056435607197	-2.856133222579956	-0.63593614
-1.6646056435607197	-2.797699213027954	-0.65699136
-1.6646056435607197	-2.7291858196258545	-0.6416821
-1.6646056435607197	-2.6618740558624268	-0.7185803
-1.6646056435607197	-2.602829933166504	-0.6579886
-1.6646056435607197	-2.5442583560943604	-0.7119984
-1.6646056435607197	-2.4804086685180664	-0.73318154
-1.6646056435607197	-2.415600299835205	-0.7129572
-1.6646056435607197	-2.3584494590759277	-0.65119624
-1.6646056435607197	-2.2947964668273926	-0.70810723
-1.6646056435607197	-2.2297050952911377	-0.49273476
-1.6646056435607197	-2.168456792831421	-0.571603
-1.6646056435607197	-2.101581573486328	-0.59083027
-1.6646056435607197	-2.0458967685699463	-0.50424385
-1.6646056435607197	-1.9777483940124512	-0.49000874
-1.6646056435607197	-1.9128226041793823	-0.49560365
-1.6646056435607197	-1.8519814014434814	-0.5526979
-1.6646056435607197	-1.7941845655441284	-0.53142965
-1.6646056435607197	-1.7273229360580444	-0.37191245
-1.6646056435607197	-1.6651979684829712	-0.38200274
-1.6646056435607197	-1.6075050830841064	-0.38584653
-1.6646056435607197	-1.5443035364151	-0.28876865
-1.6646056435607197	-1.4727277755737305	-0.38575542
-1.6646056435607197	-1.4139424562454224	-0.26752573
-1.6646056435607197	-1.3455209732055664	-0.31829378
-1.6646056435607197	-1.2895607948303223	-0.22745918
-1.6646056435607197	-1.221773386001587	-0.21170561
-1.6646056435607197	-1.164669156074524	-0.16718467
-1.6646056435607197	-1.099971055984497	-0.1434137
-1.6646056435607197	-1.0343983173370361	-0.08294379
-1.6646056435607197	-0.9739236831665039	-0.11268758
-1.6646056435607197	-0.9119856357574463	-0.079500064
-1.6646056435607197	-0.8440308570861816	-0.04384201
-1.6646056435607197	-0.7903368473052979	-0.04286591
-1.6646056435607197	-0.7244436740875244	-0.06544296
-1.6646056435607197	-0.6612889766693115	0.0064785327
-1.6646056435607197	-0.595792293548584	-0.002697069
-1.6646056435607197	-0.5361325740814209	0.08238052
-1.6646056435607197	-0.47090935707092285	0.024095416
-1.6646056435607197	-0.4109535217285156	0.1594968
-1.6646056435607197	-0.34644317626953125	0.18599658
-1.6646056435607197	-0.2832071781158447	0.19168814
-1.6646056435607197	-0.21805453300476074	0.16686322
-1.6646056435607197	-0.1574387550354004	0.26562637
-1.6646056435607197	-0.08918452262878418	0.20392561
-1.6646056435607197	-0.028408050537109375	0.17209718
-1.6646056435607197	0.024336814880371094	0.28129733
-1.6646056435607197	0.09090685844421387	0.33251834
-1.6646056435607197	0.15960693359375	0.31332365
-1.6646056435607197	0.22107338905334473	0.3078875
-1.6646056435607197	0.2856314182281494	0.34046838
-1.6646056435607197	0.3498544692993164	0.3405917
-1.6646056435607197	0.4086422920227051	0.40485886
-1.6646056435607197	0.47290992736816406	0.4103729
-1.6646056435607197	0.5360541343688965	0.4479921
-1.6646056435607197	0.5956895351409912	0.56969225
-1.6646056435607197	0.6555202007293701	0.479177
-1.6646056435607197	0.7196800708770752	0.4636399
-1.6646056435607197	0.7912805080413818	0.5863891
-1.6646056435607197	0.84893798828125	0.45660537
-1.6646056435607197	0.9053328037261963	0.45012292
-1.6646056435607197	0.9757659435272217	0.55918664
-1.6646056435607197	1.0212981700897217	0.46083093
-1.6646056435607197	1.099482774734497	0.48933026
-1.6646056435607197	1.1618053913116455	0.5171929
-1.6646056435607197	1.226590871810913	0.49233153
-1.6646056435607197	1.294706106185913	0.47054765
-1.6646056435607197	1.3497602939605713	0.44979677
-1.6646056435607197	1.414992094039917	0.41211033
-1.6646056435607197	1.4737060070037842	0.44292942
-1.6646056435607197	1.542611837387085	0.4023131
-1.6646056435607197	1.6040899753570557	0.42667252
-1.6646056435607197	1.6686322689056396	0.28398407
-1.6646056435607197	1.728276014328003	0.3618189
-1.6646056435607197	1.7889163494110107	0.2767242
-1.6646056435607197	1.853238821029663	0.32427827
-1.6646056435607197	1.9198367595672607	0.2977172
-1.6646056435607197	1.980355978012085	0.2409805
-1.6646056435607197	2.0421578884124756	0.2104677
-1.6646056435607197	2.1045191287994385	0.14821918
-1.6646056435607197	2.1704089641571045	0.110088006
-1.6646056435607197	2.2266242504119873	0.059305392
-1.6646056435607197	2.297947645187378	0.054541852
-1.6646056435607197	2.358506441116333	-0.01370288
-1.6646056435607197	2.4147870540618896	-0.05855899
-1.6646056435607197	2.4859201908111572	-0.170272
-1.6646056435607197	2.5432288646698	-0.19704197
-1.6646056435607197	2.606581449508667	-0.1036489
-1.6646056435607197	2.670215368270874	-0.17118011
-1.6646056435607197	2.731062650680542	-0.23769547
-1.6646056435607197	2.7927157878875732	-0.2488809
-1.6646056435607197	2.8619792461395264	-0.41285312
-1.6646056435607197	2.922391653060913	-0.46604353
-1.6646056435607197	2.9931423664093018	-0.4596728
-1.6646056435607197	3.0448696613311768	-0.43146735
-1.6646056435607197	3.10886549949646	-0.52108544
-1.6006194699460399	-3.109478712081909	-0.5564551
-1.6006194699460399	-3.0473597049713135	-0.47114855
-1.6006194699460399	-2.985633373260498	-0.4920217
-1.6006194699460399	-2.9224565029144287	-0.59319276
-1.6006194699460399	-2.856133222579956	-0.58931655
-1.6006194699460399	-2.797699213027954	-0.5633058
-1.6006194699460399	-2.7291858196258545	-0.5641215
-1.6006194699460399	-2.6618740558624268	-0.6640156
-1.6006194699460399	-2.602829933166504	-0.55363417
-1.6006194699460399	-2.5442583560943604	-0.6514433
-1.6006194699460399	-2.4804086685180664	-0.6526794
-1.6006194699460399	-2.415600299835205	-0.63150966
-1.6006194699460399	-2.3584494590759277	-0.5741275
-1.6006194699460399	-2.2947964668273926	-0.6544453
-1.6006194699460399	-2.2297050952911377	-0.47303697
-1.6006194699460399	-2.168456792831421	-0.5163007
-1.6006194699460399	-2.101581573486328	-0.513665
-1.6006194699460399	-2.0458967685699463	-0.46478215
-1.6006194699460399	-1.9777483940124512	-0.4365063
-1.6006194699460399	-1.9128226041793823	-0.46977383
-1.6006194699460399	-1.8519814014434814	-0.514556
-1.6006194699460399	-1.7941845655441284	-0.48090664
-1.6006194699460399	-1.7273229360580444	-0.30301094
-1.6006194699460399	-1.6651979684829712	-0.35492808
-1.6006194699460399	-1.6075050830841064	-0.37050158
-1.6006194699460399	-1.5443035364151	-0.24627398
-1.6006194699460399	-1.4727277755737305	-0.38813254
-1.6006194699460399	-1.4139424562454224	-0.25117698
-1.6006194699460399	-1.3455209732055664	-0.30977023
-1.6006194699460399	-1.2895607948303223	-0.229717
-1.6006194699460399	-1.221773386001587	-0.1850878
-1.6006194699460399	-1.164669156074524	-0.17790179
-1.6006194699460399	-1.099971055984497	-0.12343969
-1.6006194699460399	-1.0343983173370361	-0.113337055
-1.6006194699460399	-0.9739236831665039	-0.07917675
-1.6006194699460399	-0.9119856357574463	-0.037981104
-1.6006194699460399	-0.8440308570861816	-0.02430474
-1.6006194699460399	-0.7903368473052979	-0.07351969
-1.6006194699460399	-0.7244436740875244	-0.04870904
-1.6006194699460399	-0.6612889766693115	0.037066232
-1.6006194699460399	-0.595792293548584	0.005020751
-1.6006194699460399	-0.5361325740814209	0.113715105
-1.6006194699460399	-0.47090935707092285	0.07137596
-1.6006194699460399	-0.4109535217285156	0.14269479
-1.6006194699460399	-0.34644317626953125	0.17334898
-1.6006194699460399	-0.2832071781158447	0.20714366
-1.6006194699460399	-0.21805453300476074	0.21005194
-1.6006194699460399	-0.1574387550354004	0.2774673
-1.6006194699460399	-0.08918452262878418	0.24949686
-1.6006194699460399	-0.028408050537109375	0.20867465
-1.6006194699460399	0.024336814880371094	0.2831794
-1.6006194699460399	0.09090685844421387	0.35329324
-1.6006194699460399	0.15960693359375	0.32975975
-1.6006194699460399	0.22107338905334473	0.3374559
-1.6006194699460399	0.2856314182281494	0.38201177
-1.6006194699460399	0.3498544692993164	0.38224015
-1.6006194699460399	0.4086422920227051	0.4223942
-1.6006194699460399	0.47290992736816406	0.44331563
-1.6006194699460399	0.5360541343688965	0.46861666
-1.6006194699460399	0.5956895351409912	0.5903507
-1.6006194699460399	0.6555202007293701	0.524369
-1.6006194699460399	0.7196800708770752	0.49207258
-1.6006194699460399	0.7912805080413818	0.6057844
-1.6006194699460399	0.84893798828125	0.49207604
-1.6006194699460399	0.9053328037261963	0.50932276
-1.6006194699460399	0.9757659435272217	0.5980012
-1.6006194699460399	1.0212981700897217	0.52792966
-1.6006194699460399	1.099482774734497	0.52168226
-1.6006194699460399	1.1618053913116455	0.57347745
-1.6006194699460399	1.226590871810913	0.50339836
-1.6006194699460399	1.294706106185913	0.51724064
-1.6006194699460399	1.3497602939605713	0.5049932
-1.6006194699460399	1.414992094039917	0.4927225
-1.6006194699460399	1.4737060070037842	0.5396409
-1.6006194699460399	1.542611837387085	0.4781922
-1.6006194699460399	1.6040899753570557	0.50607926
-1.6006194699460399	1.6686322689056396	0.3492662
-1.6006194699460399	1.728276014328003	0.42800233
-1.6006194699460399	1.7889163494110107	0.36000952
-1.6006194699460399	1.853238821029663	0.3807259
-1.6006194699460399	1.9198367595672607	0.36604702
-1.6006194699460399	1.980355978012085	0.33576712
-1.6006194699460399	2.0421578884124756	0.26992288
-1.6006194699460399	2.1045191287994385	0.23838086
-1.6006194699460399	2.1704089641571045	0.20252058
-1.6006194699460399	2.2266242504119873	0.18132088
-1.6006194699460399	2.297947645187378	0.16757296
-1.6006194699460399	2.358506441116333	0.10687248
-1.6006194699460399	2.4147870540618896	0.05537532
-1.6006194699460399	2.4859201908111572	-0.05113882
-1.6006194699460399	2.5432288646698	-0.05911119
-1.6006194699460399	2.606581449508667	-0.0015710068
-1.6006194699460399	2.670215368270874	-0.027520359
-1.6006194699460399	2.731062650680542	-0.062937155
-1.6006194699460399	2.7927157878875732	-0.1330534
-1.6006194699460399	2.8619792461395264	-0.2876905
-1.6006194699460399	2.922391653060913	-0.32631865
-1.6006194699460399	2.9931423664093018	-0.33660674
-1.6006194699460399	3.0448696613311768	-0.32877305
-1.6006194699460399	3.10886549949646	-0.40011907
-1.5410078047379243	-3.109478712081909	-0.50994825
-1.5410078047379243	-3.0473597049713135	-0.45189163
-1.5410078047379243	-2.985633373260498	-0.4849702
-1.5410078047379243	-2.9224565029144287	-0.57993454
-1.5410078047379243	-2.856133222579956	-0.6009233
-1.5410078047379243	-2.797699213027954	-0.5502388
-1.5410078047379243	-2.7291858196258545	-0.55605143
-1.5410078047379243	-2.6618740558624268	-0.66937053
-1.5410078047379243	-2.602829933166504	-0.55748874
-1.5410078047379243	-2.5442583560943604	-0.6587664
-1.5410078047379243	-2.4804086685180664	-0.67502517
-1.5410078047379243	-2.415600299835205	-0.6184041
-1.5410078047379243	-2.3584494590759277	-0.5854768
-1.5410078047379243	-2.2947964668273926	-0.679802
-1.5410078047379243	-2.2297050952911377	-0.5181564
-1.5410078047379243	-2.168456792831421	-0.5553353
-1.5410078047379243	-2.101581573486328	-0.5318345
-1.5410078047379243	-2.0458967685699463	-0.46990404
-1.5410078047379243	-1.9777483940124512	-0.45236126
-1.5410078047379243	-1.9128226041793823	-0.5086383
-1.5410078047379243	-1.8519814014434814	-0.54255265
-1.5410078047379243	-1.7941845655441284	-0.513686
-1.5410078047379243	-1.7273229360580444	-0.29481128
-1.5410078047379243	-1.6651979684829712	-0.38284197
-1.5410078047379243	-1.6075050830841064	-0.4064666
-1.5410078047379243	-1.5443035364151	-0.28148404
-1.5410078047379243	-1.4727277755737305	-0.43721408
-1.5410078047379243	-1.4139424562454224	-0.2903195
-1.5410078047379243	-1.3455209732055664	-0.33988488
-1.5410078047379243	-1.2895607948303223	-0.23656794
-1.5410078047379243	-1.221773386001587	-0.21517879
-1.5410078047379243	-1.164669156074524	-0.20492253
-1.5410078047379243	-1.099971055984497	-0.14812452
-1.5410078047379243	-1.0343983173370361	-0.17850032
-1.5410078047379243	-0.9739236831665039	-0.103115894
-1.5410078047379243	-0.9119856357574463	-0.06986739
-1.5410078047379243	-0.8440308570861816	-0.06254152
-1.5410078047379243	-0.7903368473052979	-0.0912416
-1.5410078047379243	-0.7244436740875244	-0.0972262
-1.5410078047379243	-0.6612889766693115	0.016243413
-1.5410078047379243	-0.595792293548584	-0.046308722
-1.5410078047379243	-0.5361325740814209	0.09039926
-1.5410078047379243	-0.47090935707092285	0.03636154
-1.5410078047379243	-0.4109535217285156	0.09609097
-1.5410078047379243	-0.34644317626953125	0.15181552
-1.5410078047379243	-0.2832071781158447	0.17677137
-1.5410078047379243	-0.21805453300476074	0.19615428
-1.5410078047379243	-0.1574387550354004	0.25609007
-1.5410078047379243	-0.08918452262878418	0.22309491
-1.5410078047379243	-0.028408050537109375	0.17841524
-1.5410078047379243	0.024336814880371094	0.2634541
-1.5410078047379243	0.09090685844421387	0.35196906
-1.5410078047379243	0.15960693359375	0.30019522
-1.5410078047379243	0.22107338905334473	0.3205173
-1.5410078047379243	0.2856314182281494	0.38964018
-1.5410078047379243	0.3498544692993164	0.38479412
-1.5410078047379243	0.4086422920227051	0.4150954
-1.5410078047379243	0.47290992736816406	0.45964292
-1.5410078047379243	0.5360541343688965	0.49390984
-1.5410078047379243	0.5956895351409912	0.5992961
-1.5410078047379243	0.6555202007293701	0.5374445
-1.5410078047379243	0.7196800708770752	0.52835774
-1.5410078047379243	0.7912805080413818	0.597672
-1.5410078047379243	0.84893798828125	0.49979717
-1.5410078047379243	0.9053328037261963	0.5306038
-1.5410078047379243	0.9757659435272217	0.61864436
-1.5410078047379243	1.0212981700897217	0.56563294
-1.5410078047379243	1.099482774734497	0.55795
-1.5410078047379243	1.1618053913116455	0.60267586
-1.5410078047379243	1.226590871810913	0.53493315
-1.5410078047379243	1.294706106185913	0.5599122
-1.5410078047379243	1.3497602939605713	0.55680525
-1.5410078047379243	1.414992094039917	0.52190465
-1.5410078047379243	1.4737060070037842	0.5795283
-1.5410078047379243	1.542611837387085	0.5295527
-1.5410078047379243	1.6040899753570557	0.55352366
-1.5410078047379243	1.6686322689056396	0.39567658
-1.5410078047379243	1.728276014328003	0.48148748
-1.5410078047379243	1.7889163494110107	0.41095826
-1.5410078047379243	1.853238821029663	0.41472268
-1.5410078047379243	1.9198367595672607	0.42968476
-1.5410078047379243	1.980355978012085	0.41055745
-1.5410078047379243	2.0421578884124756	0.3131664
-1.5410078047379243	2.1045191287994385	0.2943561
-1.5410078047379243	2.1704089641571045	0.24965589
-1.5410078047379243	2.2266242504119873	0.24243739
-1.5410078047379243	2.297947645187378	0.23244786
